reference_date,curve_type,country,instrument_type,coupon_freq,llp,convergence,ufr,alpha,cra,va
2015-02-28,with_VA,HKD,SWP,4.0,15.0,45.0,4.2,0.108413,10.0,
2015-02-28,with_VA,HRK,GVT,0.0,7.0,53.0,4.2,0.086057,10.0,3.0
2015-02-28,with_VA,HUF,GVT,0.0,15.0,45.0,4.2,0.0812489999999999,10.0,13.0
2015-02-28,with_VA,IE,SWP,1.0,20.0,40.0,4.2,0.132889,10.0,9.0
2015-02-28,with_VA,INR,GVT,0.0,10.0,50.0,5.2,0.110564,35.0,
2015-02-28,with_VA,ISK,GVT,0.0,11.0,49.0,4.2,0.110722,10.0,0.0
2015-02-28,with_VA,IT,SWP,1.0,20.0,40.0,4.2,0.132889,10.0,9.0
2015-02-28,with_VA,JPY,SWP,2.0,30.0,40.0,3.2,0.11569,10.0,1.0
2015-02-28,with_VA,KRW,SWP,4.0,30.0,40.0,4.2,0.124176,35.0,
2015-02-28,with_VA,LIC,SWP,1.0,25.0,40.0,3.2,0.123922,10.0,0.0
2015-02-28,with_VA,LTL,SWP,1.0,20.0,40.0,4.2,0.132889,10.0,9.0
2015-02-28,with_VA,LU,SWP,1.0,20.0,40.0,4.2,0.132889,10.0,9.0
2015-02-28,with_VA,LVL,SWP,1.0,20.0,40.0,4.2,0.132889,10.0,9.0
2015-02-28,with_VA,MT,SWP,1.0,20.0,40.0,4.2,0.132889,10.0,9.0
2015-02-28,with_VA,MXN,GVT,0.0,20.0,40.0,5.2,0.12014,35.0,
2015-02-28,with_VA,MYR,SWP,4.0,20.0,40.0,4.2,0.120117,27.0,
2015-02-28,with_VA,NL,SWP,1.0,20.0,40.0,4.2,0.132889,10.0,9.0
2015-02-28,with_VA,NOK,SWP,1.0,10.0,50.0,4.2,0.097061,10.0,10.0
2015-02-28,with_VA,NZD,SWP,2.0,20.0,40.0,4.2,0.083071,35.0,
2015-02-28,with_VA,PLN,GVT,0.0,15.0,45.0,4.2,0.106195,10.0,4.0
2015-02-28,with_VA,PT,SWP,1.0,20.0,40.0,4.2,0.132889,10.0,9.0
2015-02-28,with_VA,RON,SWP,1.0,10.0,50.0,4.2,0.090731,35.0,14.000000000000002
2015-02-28,with_VA,RUB,SWP,1.0,10.0,50.0,4.2,0.119732,35.0,
2015-02-28,with_VA,SEK,SWP,1.0,10.0,10.0,4.2,0.5212150000000001,10.0,2.0
2015-02-28,with_VA,SGD,SWP,2.0,20.0,40.0,4.2,0.115874,35.0,
2015-02-28,with_VA,SI,SWP,1.0,20.0,40.0,4.2,0.132889,10.0,9.0
2015-02-28,with_VA,SK,SWP,1.0,20.0,40.0,4.2,0.132889,10.0,9.0
2015-02-28,with_VA,THB,SWP,2.0,15.0,45.0,4.2,0.05,35.0,
2015-02-28,with_VA,TRY,SWP,1.0,10.0,50.0,5.2,0.128029,35.0,
2015-02-28,with_VA,TWD,GVT,0.0,10.0,50.0,4.2,0.100025,23.0,
2015-02-28,with_VA,USD,SWP,2.0,50.0,40.0,4.2,0.118611,10.0,44.0
2015-02-28,with_VA,ZAR,SWP,4.0,15.0,45.0,5.2,0.138488,35.0,
2015-03-31,no_VA,AT,SWP,1.0,20.0,40.0,4.2,0.138611,10.0,0.0
2015-03-31,no_VA,AUD,SWP,2.0,30.0,40.0,4.2,0.117356,35.0,0.0
2015-03-31,no_VA,BE,SWP,1.0,20.0,40.0,4.2,0.138611,10.0,0.0
2015-03-31,no_VA,BGN,SWP,1.0,20.0,40.0,4.2,0.138926,15.000000000000002,0.0
2015-03-31,no_VA,BRL,GVT,0.0,10.0,50.0,5.2,0.145702,35.0,0.0
2015-03-31,no_VA,CAD,SWP,2.0,25.0,40.0,4.2,0.123189,14.000000000000002,0.0
2015-03-31,no_VA,CHF,SWP,1.0,25.0,40.0,3.2,0.127664,10.0,0.0
2015-03-31,no_VA,CLP,SWP,2.0,10.0,50.0,4.2,0.093796,35.0,0.0
2015-03-31,no_VA,CNY,SWP,4.0,10.0,50.0,4.2,0.073591,35.0,0.0
2015-03-31,no_VA,COP,SWP,4.0,10.0,50.0,4.2,0.121673,35.0,0.0
2015-03-31,no_VA,CY,SWP,1.0,20.0,40.0,4.2,0.138611,10.0,0.0
2015-03-31,no_VA,CZK,SWP,1.0,15.0,45.0,4.2,0.119602,10.0,0.0
2015-03-31,no_VA,DE,SWP,1.0,20.0,40.0,4.2,0.138611,10.0,0.0
2015-03-31,no_VA,DKK,SWP,1.0,20.0,40.0,4.2,0.138675,11.0,0.0
2015-03-31,no_VA,EE,SWP,1.0,20.0,40.0,4.2,0.138611,10.0,0.0
2015-03-31,no_VA,ES,SWP,1.0,20.0,40.0,4.2,0.138611,10.0,0.0
2015-03-31,no_VA,EU,SWP,1.0,20.0,40.0,4.2,0.138611,10.0,0.0
2015-03-31,no_VA,FI,SWP,1.0,20.0,40.0,4.2,0.138611,10.0,0.0
2015-03-31,no_VA,FR,SWP,1.0,20.0,40.0,4.2,0.138611,10.0,0.0
2015-03-31,no_VA,GBP,SWP,2.0,50.0,40.0,4.2,0.128229,10.0,0.0
2015-03-31,no_VA,GR,SWP,1.0,20.0,40.0,4.2,0.138611,10.0,0.0
2015-03-31,no_VA,HKD,SWP,4.0,15.0,45.0,4.2,0.111104,10.0,0.0
2015-03-31,no_VA,HRK,GVT,0.0,7.0,53.0,4.2,0.089792,10.0,0.0
2015-03-31,no_VA,HUF,GVT,0.0,15.0,45.0,4.2,0.0874689999999999,10.0,0.0
2015-03-31,no_VA,IE,SWP,1.0,20.0,40.0,4.2,0.138611,10.0,0.0
2015-03-31,no_VA,INR,GVT,0.0,10.0,50.0,5.2,0.110557,35.0,0.0
2015-03-31,no_VA,ISK,GVT,0.0,11.0,49.0,4.2,0.114834,10.0,0.0
2015-03-31,no_VA,IT,SWP,1.0,20.0,40.0,4.2,0.138611,10.0,0.0
2015-03-31,no_VA,JPY,SWP,2.0,30.0,40.0,3.2,0.117636,10.0,0.0
2015-03-31,no_VA,KRW,SWP,4.0,30.0,40.0,4.2,0.12561,35.0,0.0
2015-03-31,no_VA,LIC,SWP,1.0,25.0,40.0,3.2,0.127664,10.0,0.0
2015-03-31,no_VA,LTL,SWP,1.0,20.0,40.0,4.2,0.138611,10.0,0.0
2015-03-31,no_VA,LU,SWP,1.0,20.0,40.0,4.2,0.138611,10.0,0.0
2015-03-31,no_VA,LVL,SWP,1.0,20.0,40.0,4.2,0.138611,10.0,0.0
2015-03-31,no_VA,MT,SWP,1.0,20.0,40.0,4.2,0.138611,10.0,0.0
2015-03-31,no_VA,MXN,GVT,0.0,20.0,40.0,5.2,0.1247669999999999,35.0,0.0
2015-03-31,no_VA,MYR,SWP,4.0,20.0,40.0,4.2,0.108146,28.000000000000004,0.0
2015-03-31,no_VA,NL,SWP,1.0,20.0,40.0,4.2,0.138611,10.0,0.0
2015-03-31,no_VA,NOK,SWP,1.0,10.0,50.0,4.2,0.100451,10.0,0.0
2015-03-31,no_VA,NZD,SWP,2.0,20.0,40.0,4.2,0.0882749999999999,35.0,0.0
2015-03-31,no_VA,PLN,GVT,0.0,15.0,45.0,4.2,0.102008,10.0,0.0
2015-03-31,no_VA,PT,SWP,1.0,20.0,40.0,4.2,0.138611,10.0,0.0
2015-03-31,no_VA,RON,SWP,1.0,10.0,50.0,4.2,0.073991,35.0,0.0
2015-03-31,no_VA,RUB,SWP,1.0,10.0,50.0,4.2,0.113518,35.0,0.0
2015-03-31,no_VA,SEK,SWP,1.0,10.0,10.0,4.2,0.538128,10.0,0.0
2015-03-31,no_VA,SGD,SWP,2.0,20.0,40.0,4.2,0.1152,35.0,0.0
2015-03-31,no_VA,SI,SWP,1.0,20.0,40.0,4.2,0.138611,10.0,0.0
2015-03-31,no_VA,SK,SWP,1.0,20.0,40.0,4.2,0.138611,10.0,0.0
2015-03-31,no_VA,THB,SWP,2.0,15.0,45.0,4.2,0.078232,35.0,0.0
2015-03-31,no_VA,TRY,SWP,1.0,10.0,50.0,5.2,0.129769,35.0,0.0
2015-03-31,no_VA,TWD,GVT,0.0,10.0,50.0,4.2,0.100159,26.0,0.0
2015-03-31,no_VA,USD,SWP,2.0,50.0,40.0,4.2,0.123993,10.0,0.0
2015-03-31,no_VA,ZAR,SWP,4.0,15.0,45.0,5.2,0.139237,35.0,0.0
2015-03-31,with_VA,AT,SWP,1.0,20.0,40.0,4.2,0.13791,10.0,11.0
2015-03-31,with_VA,AUD,SWP,2.0,30.0,40.0,4.2,0.116073,35.0,7.000000000000001
2015-03-31,with_VA,BE,SWP,1.0,20.0,40.0,4.2,0.13791,10.0,11.0
2015-03-31,with_VA,BGN,SWP,1.0,20.0,40.0,4.2,0.136846,15.000000000000002,32.0
2015-03-31,with_VA,BRL,GVT,0.0,10.0,50.0,5.2,0.145702,35.0,
2015-03-31,with_VA,CAD,SWP,2.0,25.0,40.0,4.2,0.122916,14.000000000000002,2.0
2015-03-31,with_VA,CHF,SWP,1.0,25.0,40.0,3.2,0.127217,10.0,4.0
2015-03-31,with_VA,CLP,SWP,2.0,10.0,50.0,4.2,0.093796,35.0,
2015-03-31,with_VA,CNY,SWP,4.0,10.0,50.0,4.2,0.073591,35.0,
2015-03-31,with_VA,COP,SWP,4.0,10.0,50.0,4.2,0.121673,35.0,
2015-03-31,with_VA,CY,SWP,1.0,20.0,40.0,4.2,0.13791,10.0,11.0
2015-03-31,with_VA,CZK,SWP,1.0,15.0,45.0,4.2,0.119734,10.0,-2.0
2015-03-31,with_VA,DE,SWP,1.0,20.0,40.0,4.2,0.13791,10.0,11.0
2015-03-31,with_VA,DKK,SWP,1.0,20.0,40.0,4.2,0.135854,11.0,42.0
2015-03-31,with_VA,EE,SWP,1.0,20.0,40.0,4.2,0.13791,10.0,11.0
2015-03-31,with_VA,ES,SWP,1.0,20.0,40.0,4.2,0.13791,10.0,11.0
2015-03-31,with_VA,EU,SWP,1.0,20.0,40.0,4.2,0.13791,10.0,11.0
2015-03-31,with_VA,FI,SWP,1.0,20.0,40.0,4.2,0.13791,10.0,11.0
2015-03-31,with_VA,FR,SWP,1.0,20.0,40.0,4.2,0.13791,10.0,11.0
2015-03-31,with_VA,GBP,SWP,2.0,50.0,40.0,4.2,0.126218,10.0,18.0
2015-03-31,with_VA,GR,SWP,1.0,20.0,40.0,4.2,0.128042,10.0,130.0
2015-03-31,with_VA,HKD,SWP,4.0,15.0,45.0,4.2,0.111104,10.0,
2015-03-31,with_VA,HRK,GVT,0.0,7.0,53.0,4.2,0.089433,10.0,3.0
2015-03-31,with_VA,HUF,GVT,0.0,15.0,45.0,4.2,0.081112,10.0,15.0
2015-03-31,with_VA,IE,SWP,1.0,20.0,40.0,4.2,0.13791,10.0,11.0
2015-03-31,with_VA,INR,GVT,0.0,10.0,50.0,5.2,0.110557,35.0,
2015-03-31,with_VA,ISK,GVT,0.0,11.0,49.0,4.2,0.114834,10.0,0.0
2015-03-31,with_VA,IT,SWP,1.0,20.0,40.0,4.2,0.13791,10.0,11.0
2015-03-31,with_VA,JPY,SWP,2.0,30.0,40.0,3.2,0.117278,10.0,2.0
2015-03-31,with_VA,KRW,SWP,4.0,30.0,40.0,4.2,0.12561,35.0,
2015-03-31,with_VA,LIC,SWP,1.0,25.0,40.0,3.2,0.127217,10.0,4.0
2015-03-31,with_VA,LTL,SWP,1.0,20.0,40.0,4.2,0.13791,10.0,11.0
2015-03-31,with_VA,LU,SWP,1.0,20.0,40.0,4.2,0.13791,10.0,11.0
2015-03-31,with_VA,LVL,SWP,1.0,20.0,40.0,4.2,0.13791,10.0,11.0
2015-03-31,with_VA,MT,SWP,1.0,20.0,40.0,4.2,0.13791,10.0,11.0
2015-03-31,with_VA,MXN,GVT,0.0,20.0,40.0,5.2,0.1247669999999999,35.0,
2015-03-31,with_VA,MYR,SWP,4.0,20.0,40.0,4.2,0.108146,28.000000000000004,
2015-03-31,with_VA,NL,SWP,1.0,20.0,40.0,4.2,0.13791,10.0,11.0
2015-03-31,with_VA,NOK,SWP,1.0,10.0,50.0,4.2,0.099113,10.0,14.000000000000002
2015-03-31,with_VA,NZD,SWP,2.0,20.0,40.0,4.2,0.0882749999999999,35.0,
2015-03-31,with_VA,PLN,GVT,0.0,15.0,45.0,4.2,0.101293,10.0,4.0
2015-03-31,with_VA,PT,SWP,1.0,20.0,40.0,4.2,0.13791,10.0,11.0
2015-03-31,with_VA,RON,SWP,1.0,10.0,50.0,4.2,0.075982,35.0,-5.0
2015-03-31,with_VA,RUB,SWP,1.0,10.0,50.0,4.2,0.113518,35.0,
2015-03-31,with_VA,SEK,SWP,1.0,10.0,10.0,4.2,0.537776,10.0,1.0
2015-03-31,with_VA,SGD,SWP,2.0,20.0,40.0,4.2,0.1152,35.0,
2015-03-31,with_VA,SI,SWP,1.0,20.0,40.0,4.2,0.13791,10.0,11.0
2015-03-31,with_VA,SK,SWP,1.0,20.0,40.0,4.2,0.13791,10.0,11.0
2015-03-31,with_VA,THB,SWP,2.0,15.0,45.0,4.2,0.078232,35.0,
2015-03-31,with_VA,TRY,SWP,1.0,10.0,50.0,5.2,0.129769,35.0,
2015-03-31,with_VA,TWD,GVT,0.0,10.0,50.0,4.2,0.100159,26.0,
2015-03-31,with_VA,USD,SWP,2.0,50.0,40.0,4.2,0.116753,10.0,47.0
2015-03-31,with_VA,ZAR,SWP,4.0,15.0,45.0,5.2,0.139237,35.0,
2015-04-30,no_VA,AT,SWP,1.0,20.0,40.0,4.2,0.136078,10.0,0.0
2015-04-30,no_VA,AUD,SWP,2.0,30.0,40.0,4.2,0.110894,35.0,0.0
2015-04-30,no_VA,BE,SWP,1.0,20.0,40.0,4.2,0.136078,10.0,0.0
2015-04-30,no_VA,BGN,SWP,1.0,20.0,40.0,4.2,0.136446,15.000000000000002,0.0
2015-04-30,no_VA,BRL,GVT,0.0,10.0,50.0,5.2,0.144075,35.0,0.0
2015-04-30,no_VA,CAD,SWP,2.0,25.0,40.0,4.2,0.120402,14.000000000000002,0.0
2015-04-30,no_VA,CHF,SWP,1.0,25.0,40.0,3.2,0.128243,10.0,0.0
2015-04-30,no_VA,CLP,SWP,2.0,10.0,50.0,4.2,0.087499,35.0,0.0
2015-04-30,no_VA,CNY,SWP,4.0,10.0,50.0,4.2,0.081101,35.0,0.0
2015-04-30,no_VA,COP,SWP,4.0,10.0,50.0,4.2,0.114675,35.0,0.0
2015-04-30,no_VA,CY,SWP,1.0,20.0,40.0,4.2,0.136078,10.0,0.0
2015-04-30,no_VA,CZK,SWP,1.0,15.0,45.0,4.2,0.119291,10.0,0.0
2015-04-30,no_VA,DE,SWP,1.0,20.0,40.0,4.2,0.136078,10.0,0.0
2015-04-30,no_VA,DKK,SWP,1.0,20.0,40.0,4.2,0.136152,11.0,0.0
2015-04-30,no_VA,EE,SWP,1.0,20.0,40.0,4.2,0.136078,10.0,0.0
2015-04-30,no_VA,ES,SWP,1.0,20.0,40.0,4.2,0.136078,10.0,0.0
2015-04-30,no_VA,EU,SWP,1.0,20.0,40.0,4.2,0.136078,10.0,0.0
2015-04-30,no_VA,FI,SWP,1.0,20.0,40.0,4.2,0.136078,10.0,0.0
2015-04-30,no_VA,FR,SWP,1.0,20.0,40.0,4.2,0.136078,10.0,0.0
2015-04-30,no_VA,GBP,SWP,2.0,50.0,40.0,4.2,0.12796,11.0,0.0
2015-04-30,no_VA,GR,SWP,1.0,20.0,40.0,4.2,0.136078,10.0,0.0
2015-04-30,no_VA,HKD,SWP,4.0,15.0,45.0,4.2,0.109502,10.0,0.0
2015-04-30,no_VA,HRK,GVT,0.0,7.0,53.0,4.2,0.090666,10.0,0.0
2015-04-30,no_VA,HUF,GVT,0.0,15.0,45.0,4.2,0.05,10.0,0.0
2015-04-30,no_VA,IE,SWP,1.0,20.0,40.0,4.2,0.136078,10.0,0.0
2015-04-30,no_VA,INR,GVT,0.0,10.0,50.0,5.2,0.112229,35.0,0.0
2015-04-30,no_VA,ISK,GVT,0.0,11.0,49.0,4.2,0.115507,10.0,0.0
2015-04-30,no_VA,IT,SWP,1.0,20.0,40.0,4.2,0.136078,10.0,0.0
2015-04-30,no_VA,JPY,SWP,2.0,30.0,40.0,3.2,0.117164,10.0,0.0
2015-04-30,no_VA,KRW,SWP,4.0,30.0,40.0,4.2,0.123527,35.0,0.0
2015-04-30,no_VA,LIC,SWP,1.0,25.0,40.0,3.2,0.128243,10.0,0.0
2015-04-30,no_VA,LTL,SWP,1.0,20.0,40.0,4.2,0.136078,10.0,0.0
2015-04-30,no_VA,LU,SWP,1.0,20.0,40.0,4.2,0.136078,10.0,0.0
2015-04-30,no_VA,LVL,SWP,1.0,20.0,40.0,4.2,0.136078,10.0,0.0
2015-04-30,no_VA,MT,SWP,1.0,20.0,40.0,4.2,0.136078,10.0,0.0
2015-04-30,no_VA,MXN,GVT,0.0,20.0,40.0,5.2,0.127776,35.0,0.0
2015-04-30,no_VA,MYR,SWP,4.0,20.0,40.0,4.2,0.112279,28.000000000000004,0.0
2015-04-30,no_VA,NL,SWP,1.0,20.0,40.0,4.2,0.136078,10.0,0.0
2015-04-30,no_VA,NOK,SWP,1.0,10.0,50.0,4.2,0.097791,10.0,0.0
2015-04-30,no_VA,NZD,SWP,2.0,20.0,40.0,4.2,0.076808,35.0,0.0
2015-04-30,no_VA,PLN,GVT,0.0,15.0,45.0,4.2,0.098775,10.0,0.0
2015-04-30,no_VA,PT,SWP,1.0,20.0,40.0,4.2,0.136078,10.0,0.0
2015-04-30,no_VA,RON,SWP,1.0,10.0,50.0,4.2,0.083549,35.0,0.0
2015-04-30,no_VA,RUB,SWP,1.0,10.0,50.0,4.2,0.138631,35.0,0.0
2015-04-30,no_VA,SEK,SWP,1.0,10.0,10.0,4.2,0.5308480000000001,10.0,0.0
2015-04-30,no_VA,SGD,SWP,2.0,20.0,40.0,4.2,0.112785,35.0,0.0
2015-04-30,no_VA,SI,SWP,1.0,20.0,40.0,4.2,0.136078,10.0,0.0
2015-04-30,no_VA,SK,SWP,1.0,20.0,40.0,4.2,0.136078,10.0,0.0
2015-04-30,no_VA,THB,SWP,2.0,15.0,45.0,4.2,0.087175,35.0,0.0
2015-04-30,no_VA,TRY,SWP,1.0,10.0,50.0,5.2,0.121607,35.0,0.0
2015-04-30,no_VA,TWD,GVT,0.0,10.0,50.0,4.2,0.100167,23.0,0.0
2015-04-30,no_VA,USD,SWP,2.0,50.0,40.0,4.2,0.119887,10.0,0.0
2015-04-30,no_VA,ZAR,SWP,4.0,15.0,45.0,5.2,0.140965,35.0,0.0
2015-04-30,with_VA,AT,SWP,1.0,20.0,40.0,4.2,0.134974,10.0,15.0
2015-04-30,with_VA,AUD,SWP,2.0,30.0,40.0,4.2,0.108897,35.0,8.0
2015-04-30,with_VA,BE,SWP,1.0,20.0,40.0,4.2,0.134974,10.0,15.0
2015-04-30,with_VA,BGN,SWP,1.0,20.0,40.0,4.2,0.134372,15.000000000000002,28.000000000000004
2015-04-30,with_VA,BRL,GVT,0.0,10.0,50.0,5.2,0.144075,35.0,
2015-04-30,with_VA,CAD,SWP,2.0,25.0,40.0,4.2,0.119933,14.000000000000002,3.0
2015-04-30,with_VA,CHF,SWP,1.0,25.0,40.0,3.2,0.127699,10.0,5.0
2015-04-30,with_VA,CLP,SWP,2.0,10.0,50.0,4.2,0.087499,35.0,
2015-04-30,with_VA,CNY,SWP,4.0,10.0,50.0,4.2,0.081101,35.0,
2015-04-30,with_VA,COP,SWP,4.0,10.0,50.0,4.2,0.114675,35.0,
2015-04-30,with_VA,CY,SWP,1.0,20.0,40.0,4.2,0.134974,10.0,15.0
2015-04-30,with_VA,CZK,SWP,1.0,15.0,45.0,4.2,0.119358,10.0,-1.0
2015-04-30,with_VA,DE,SWP,1.0,20.0,40.0,4.2,0.134974,10.0,15.0
2015-04-30,with_VA,DKK,SWP,1.0,20.0,40.0,4.2,0.133067,11.0,40.0
2015-04-30,with_VA,EE,SWP,1.0,20.0,40.0,4.2,0.134974,10.0,15.0
2015-04-30,with_VA,ES,SWP,1.0,20.0,40.0,4.2,0.134974,10.0,15.0
2015-04-30,with_VA,EU,SWP,1.0,20.0,40.0,4.2,0.134974,10.0,15.0
2015-04-30,with_VA,FI,SWP,1.0,20.0,40.0,4.2,0.134974,10.0,15.0
2015-04-30,with_VA,FR,SWP,1.0,20.0,40.0,4.2,0.134974,10.0,15.0
2015-04-30,with_VA,GBP,SWP,2.0,50.0,40.0,4.2,0.125682,11.0,20.0
2015-04-30,with_VA,GR,SWP,1.0,20.0,40.0,4.2,0.12729,10.0,99.0
2015-04-30,with_VA,HKD,SWP,4.0,15.0,45.0,4.2,0.109502,10.0,
2015-04-30,with_VA,HRK,GVT,0.0,7.0,53.0,4.2,0.090441,10.0,2.0
2015-04-30,with_VA,HUF,GVT,0.0,15.0,45.0,4.2,0.063002,10.0,15.0
2015-04-30,with_VA,IE,SWP,1.0,20.0,40.0,4.2,0.134974,10.0,15.0
2015-04-30,with_VA,INR,GVT,0.0,10.0,50.0,5.2,0.112229,35.0,
2015-04-30,with_VA,ISK,GVT,0.0,11.0,49.0,4.2,0.115507,10.0,0.0
2015-04-30,with_VA,IT,SWP,1.0,20.0,40.0,4.2,0.134974,10.0,15.0
2015-04-30,with_VA,JPY,SWP,2.0,30.0,40.0,3.2,0.116798,10.0,2.0
2015-04-30,with_VA,KRW,SWP,4.0,30.0,40.0,4.2,0.123527,35.0,
2015-04-30,with_VA,LIC,SWP,1.0,25.0,40.0,3.2,0.127699,10.0,5.0
2015-04-30,with_VA,LTL,SWP,1.0,20.0,40.0,4.2,0.134974,10.0,15.0
2015-04-30,with_VA,LU,SWP,1.0,20.0,40.0,4.2,0.134974,10.0,15.0
2015-04-30,with_VA,LVL,SWP,1.0,20.0,40.0,4.2,0.134974,10.0,15.0
2015-04-30,with_VA,MT,SWP,1.0,20.0,40.0,4.2,0.134974,10.0,15.0
2015-04-30,with_VA,MXN,GVT,0.0,20.0,40.0,5.2,0.127776,35.0,
2015-04-30,with_VA,MYR,SWP,4.0,20.0,40.0,4.2,0.112279,28.000000000000004,
2015-04-30,with_VA,NL,SWP,1.0,20.0,40.0,4.2,0.134974,10.0,15.0
2015-04-30,with_VA,NOK,SWP,1.0,10.0,50.0,4.2,0.095961,10.0,16.0
2015-04-30,with_VA,NZD,SWP,2.0,20.0,40.0,4.2,0.076808,35.0,
2015-04-30,with_VA,PLN,GVT,0.0,15.0,45.0,4.2,0.097711,10.0,5.0
2015-04-30,with_VA,PT,SWP,1.0,20.0,40.0,4.2,0.134974,10.0,15.0
2015-04-30,with_VA,RON,SWP,1.0,10.0,50.0,4.2,0.080782,35.0,-8.0
2015-04-30,with_VA,RUB,SWP,1.0,10.0,50.0,4.2,0.138631,35.0,
2015-04-30,with_VA,SEK,SWP,1.0,10.0,10.0,4.2,0.530467,10.0,1.0
2015-04-30,with_VA,SGD,SWP,2.0,20.0,40.0,4.2,0.112785,35.0,
2015-04-30,with_VA,SI,SWP,1.0,20.0,40.0,4.2,0.134974,10.0,15.0
2015-04-30,with_VA,SK,SWP,1.0,20.0,40.0,4.2,0.134974,10.0,15.0
2015-04-30,with_VA,THB,SWP,2.0,15.0,45.0,4.2,0.087175,35.0,
2015-04-30,with_VA,TRY,SWP,1.0,10.0,50.0,5.2,0.121607,35.0,
2015-04-30,with_VA,TWD,GVT,0.0,10.0,50.0,4.2,0.100167,23.0,
2015-04-30,with_VA,USD,SWP,2.0,50.0,40.0,4.2,0.111014,10.0,46.0
2015-04-30,with_VA,ZAR,SWP,4.0,15.0,45.0,5.2,0.140965,35.0,
2015-05-31,no_VA,AT,SWP,1.0,20.0,40.0,4.2,0.134177,10.0,0.0
2015-05-31,no_VA,AUD,SWP,2.0,30.0,40.0,4.2,0.108619,35.0,0.0
2015-05-31,no_VA,BE,SWP,1.0,20.0,40.0,4.2,0.134177,10.0,0.0
2015-05-31,no_VA,BGN,SWP,1.0,20.0,40.0,4.2,0.134581,15.000000000000002,0.0
2015-05-31,no_VA,BRL,GVT,0.0,10.0,50.0,5.2,0.139815,35.0,0.0
2015-05-31,no_VA,CAD,SWP,2.0,25.0,40.0,4.2,0.121098,14.000000000000002,0.0
2015-05-31,no_VA,CHF,SWP,1.0,25.0,40.0,3.2,0.126629,10.0,0.0
2015-05-31,no_VA,CLP,SWP,2.0,10.0,50.0,4.2,0.093322,35.0,0.0
2015-05-31,no_VA,CNY,SWP,4.0,10.0,50.0,4.2,0.075201,35.0,0.0
2015-05-31,no_VA,COP,SWP,4.0,10.0,50.0,4.2,0.114426,35.0,0.0
2015-05-31,no_VA,CY,SWP,1.0,20.0,40.0,4.2,0.134177,10.0,0.0
2015-05-31,no_VA,CZK,SWP,1.0,15.0,45.0,4.2,0.116287,10.0,0.0
2015-05-31,no_VA,DE,SWP,1.0,20.0,40.0,4.2,0.134177,10.0,0.0
2015-05-31,no_VA,DKK,SWP,1.0,20.0,40.0,4.2,0.134259,11.0,0.0
2015-05-31,no_VA,EE,SWP,1.0,20.0,40.0,4.2,0.134177,10.0,0.0
2015-05-31,no_VA,ES,SWP,1.0,20.0,40.0,4.2,0.134177,10.0,0.0
2015-05-31,no_VA,EU,SWP,1.0,20.0,40.0,4.2,0.134177,10.0,0.0
2015-05-31,no_VA,FI,SWP,1.0,20.0,40.0,4.2,0.134177,10.0,0.0
2015-05-31,no_VA,FR,SWP,1.0,20.0,40.0,4.2,0.134177,10.0,0.0
2015-05-31,no_VA,GBP,SWP,2.0,50.0,40.0,4.2,0.128098,11.0,0.0
2015-05-31,no_VA,GR,SWP,1.0,20.0,40.0,4.2,0.134177,10.0,0.0
2015-05-31,no_VA,HKD,SWP,4.0,15.0,45.0,4.2,0.108719,10.0,0.0
2015-05-31,no_VA,HRK,GVT,0.0,7.0,53.0,4.2,0.090635,10.0,0.0
2015-05-31,no_VA,HUF,GVT,0.0,15.0,45.0,4.2,0.090865,10.0,0.0
2015-05-31,no_VA,IE,SWP,1.0,20.0,40.0,4.2,0.134177,10.0,0.0
2015-05-31,no_VA,INR,GVT,0.0,10.0,50.0,5.2,0.113767,35.0,0.0
2015-05-31,no_VA,ISK,GVT,0.0,11.0,49.0,4.2,0.119461,10.0,0.0
2015-05-31,no_VA,IT,SWP,1.0,20.0,40.0,4.2,0.134177,10.0,0.0
2015-05-31,no_VA,JPY,SWP,2.0,30.0,40.0,3.2,0.114421,10.0,0.0
2015-05-31,no_VA,KRW,SWP,4.0,30.0,40.0,4.2,0.1242079999999999,27.0,0.0
2015-05-31,no_VA,LIC,SWP,1.0,25.0,40.0,3.2,0.126629,10.0,0.0
2015-05-31,no_VA,LTL,SWP,1.0,20.0,40.0,4.2,0.134177,10.0,0.0
2015-05-31,no_VA,LU,SWP,1.0,20.0,40.0,4.2,0.134177,10.0,0.0
2015-05-31,no_VA,LVL,SWP,1.0,20.0,40.0,4.2,0.134177,10.0,0.0
2015-05-31,no_VA,MT,SWP,1.0,20.0,40.0,4.2,0.134177,10.0,0.0
2015-05-31,no_VA,MXN,GVT,0.0,20.0,40.0,5.2,0.135937,35.0,0.0
2015-05-31,no_VA,MYR,SWP,4.0,20.0,40.0,4.2,0.121162,28.000000000000004,0.0
2015-05-31,no_VA,NL,SWP,1.0,20.0,40.0,4.2,0.134177,10.0,0.0
2015-05-31,no_VA,NOK,SWP,1.0,10.0,50.0,4.2,0.097755,10.0,0.0
2015-05-31,no_VA,NZD,SWP,2.0,20.0,40.0,4.2,0.0579899999999999,35.0,0.0
2015-05-31,no_VA,PLN,GVT,0.0,15.0,45.0,4.2,0.092699,10.0,0.0
2015-05-31,no_VA,PT,SWP,1.0,20.0,40.0,4.2,0.134177,10.0,0.0
2015-05-31,no_VA,RON,SWP,1.0,10.0,50.0,4.2,0.097591,35.0,0.0
